#separator:tab
#html:true
SourceID	DeckPath	Level	Topic	CardType	PromptMode	Front	Answer	TypeAnswer	Back	Formula	Examples	Audio	AudioURL	Source	Attribution	SelfGrade	Tags
grammar_rule::b2_sentence_control::mixed_conditionals	English Mastery::B2 Grammar Control	b2_sentence_control	mixed conditionals	rule	self_grade	"<span class=""front-instruction"">Rule anchor</span><br>mixed conditionals"	past condition + present result		A past condition can produce a present consequence.		- If they had invested, the firm would be stronger now.<br>- If she had exercised, she would feel better now.					Good = chose correctly and explained why. Hard = chose correctly but weak explanation. Again = chose wrong.	english_mastery b2_sentence_control mixed_conditionals rule
grammar::b2_sentence_control::mixed_conditionals::019::typed_contrast	English Mastery::B2 Grammar Control	b2_sentence_control	mixed conditionals	typed_contrast	type_compare	"<span class=""front-instruction"">Type the correct/natural English form</span><br>If he had _____ to bed earlier, he would be relaxed now.<br><br><span class=""front-cue""><span class=""front-label"">Target cue</span>: gone</span>"	If he had gone to bed earlier, he would be relaxed now	If he had gone to bed earlier, he would be relaxed now	A past condition can produce a present consequence.	past condition + present result	- If they had invested, the firm would be stronger now.<br>- If she had exercised, she would feel better now.					Good = chose correctly and explained why. Hard = chose correctly but weak explanation. Again = chose wrong.	english_mastery b2_sentence_control mixed_conditionals typed_contrast
grammar::b2_sentence_control::mixed_conditionals::020::typed_contrast	English Mastery::B2 Grammar Control	b2_sentence_control	mixed conditionals	typed_contrast	type_compare	"<span class=""front-instruction"">Type the correct/natural English form</span><br>If I _____ more disciplined, I would not have failed the audit."	If I were more disciplined, I would not have failed the audit	If I were more disciplined, I would not have failed the audit	A present unreal state can be linked to an alternate past result.	present condition + past result	- If she were calmer, she might not have interrupted.<br>- If he were clearer, he might have avoided confusion.					Good = chose correctly and explained why. Hard = chose correctly but weak explanation. Again = chose wrong.	english_mastery b2_sentence_control mixed_conditionals typed_contrast
grammar::b2_sentence_control::mixed_conditionals::021::typed_contrast	English Mastery::B2 Grammar Control	b2_sentence_control	mixed conditionals	typed_contrast	type_compare	"<span class=""front-instruction"">Type the correct/natural English form</span><br>If she _____ a better process, we would have saved hours.<br><br><span class=""front-cue""><span class=""front-label"">Target cue</span>: used</span>"	If she had used a better process, we would have saved hours	If she had used a better process, we would have saved hours	Past condition linked to hypothetical past result in speech.	mixed structure	- If we had planned better, we would have avoided delays.<br>- If he had stayed, we could have solved it faster.					Good = chose correctly and explained why. Hard = chose correctly but weak explanation. Again = chose wrong.	english_mastery b2_sentence_control mixed_conditionals typed_contrast
grammar_rule::b2_sentence_control::passive_voice	English Mastery::B2 Grammar Control	b2_sentence_control	passive voice	rule	self_grade	"<span class=""front-instruction"">Rule anchor</span><br>passive voice"	be + V3		Focus on report and process rather than actor.		- The memo was approved by the team.<br>- The file was sent yesterday.					Good = chose correctly and explained why. Hard = chose correctly but weak explanation. Again = chose wrong.	english_mastery b2_sentence_control passive_voice rule
grammar::b2_sentence_control::passive_voice::022::typed_contrast	English Mastery::B2 Grammar Control	b2_sentence_control	passive voice	typed_contrast	type_exact	"<span class=""front-instruction"">Type the correct/natural English form</span><br>The report _____ by the editor yesterday.<br><br><span class=""front-cue""><span class=""front-label"">Target cue</span>: review</span>"	The report was reviewed by the editor yesterday	The report was reviewed by the editor yesterday	Focus on report and process rather than actor.	be + V3	- The memo was approved by the team.<br>- The file was sent yesterday.					Good = chose correctly and explained why. Hard = chose correctly but weak explanation. Again = chose wrong.	english_mastery b2_sentence_control passive_voice typed_contrast
grammar::b2_sentence_control::passive_voice::023::typed_contrast	English Mastery::B2 Grammar Control	b2_sentence_control	passive voice	typed_contrast	type_exact	"<span class=""front-instruction"">Type the correct/natural English form</span><br>The new policy _____ next month.<br><br><span class=""front-cue""><span class=""front-label"">Target cue</span>: introduc</span>"	The new policy will be introduced next month	The new policy will be introduced next month	Modal passives keep subject as recipient of action.	be + V3	- The change will be introduced tomorrow.<br>- The update will be rolled out next week.					Good = chose correctly and explained why. Hard = chose correctly but weak explanation. Again = chose wrong.	english_mastery b2_sentence_control passive_voice typed_contrast
grammar::b2_sentence_control::passive_voice::024::typed_contrast	English Mastery::B2 Grammar Control	b2_sentence_control	passive voice	typed_contrast	type_compare	"<span class=""front-instruction"">Type the correct/natural English form</span><br>The issue _____ before the fix was deployed.<br><br><span class=""front-cue""><span class=""front-label"">Target cue</span>: clos</span>"	The issue had been closed before the fix was deployed	The issue had been closed before the fix was deployed	Past perfect passive expresses earlier completed process.	had been + V3	- The server had been restarted before deployment.<br>- The room had been cleaned before inspection.					Good = chose correctly and explained why. Hard = chose correctly but weak explanation. Again = chose wrong.	english_mastery b2_sentence_control passive_voice typed_contrast
grammar_rule::b2_sentence_control::relative_clauses	English Mastery::B2 Grammar Control	b2_sentence_control	relative clauses	rule	self_grade	"<span class=""front-instruction"">Rule anchor</span><br>relative clauses"	who/which/that/whose/where		Use the right relative pronoun for person/function.		- I met the engineer who designed the API.<br>- That is the file that explains the process.					Good = chose correctly and explained why. Hard = chose correctly but weak explanation. Again = chose wrong.	english_mastery b2_sentence_control relative_clauses rule
grammar::b2_sentence_control::relative_clauses::025::typed_contrast	English Mastery::B2 Grammar Control	b2_sentence_control	relative clauses	typed_contrast	type_compare	"<span class=""front-instruction"">Type the correct/natural English form</span><br>I met the engineer _____ designed the new API.<br><br><span class=""front-cue""><span class=""front-label"">Target cue</span>: who</span>"	I met the engineer who designed the new API	I met the engineer who designed the new API	Use the right relative pronoun for person/function.	who/which/that/whose/where	- I met the engineer who designed the API.<br>- That is the file that explains the process.					Good = chose correctly and explained why. Hard = chose correctly but weak explanation. Again = chose wrong.	english_mastery b2_sentence_control relative_clauses typed_contrast
